id,loan_status,term,initial_list_status,loan_amnt,funded_amnt,funded_amnt_inv,int_rate,installment,sub_grade,emp_length,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,recoveries,collection_recovery_fee,tot_cur_bal,total_rev_hi_lim,home_ownershipRENT,home_ownershipMORTGAGE,home_ownershipOTHER,home_ownershipOWN,home_ownershipNONE,purposedebt_consolidation,purposecredit_card,purposehome_improvement,purposesmall_business,purposeother,purposemajor_purchase,purposewedding,purposecar,purposehouse,purposemoving,purposemedical,purposerenewable_energy,purposevacation,purposeeducational,earliest_cr_line2010,earliest_cr_line1990,earliest_cr_line2000,earliest_cr_line1970,earliest_cr_line1980,earliest_cr_line1960,earliest_cr_line1950
12236,1,1,0,1.816,1.820,1.824,0.729,2.606,0.580,1.174,0.200,0.377,-0.353,0.173,0.907,-0.359,-0.200,-0.842,1.272,2.147,2.148,-0.259,-0.173,0.983,0.257,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12237,1,1,1,-0.675,-0.673,-0.665,-0.455,-0.569,1.036,-1.248,-1.033,-0.591,-0.353,0.173,-0.264,-0.359,-0.412,-0.577,-0.762,-0.730,-0.730,-0.259,-0.173,-0.750,-0.226,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12238,1,0,0,1.223,1.227,1.232,2.475,1.236,-0.560,0.097,-0.136,-0.310,-0.353,0.173,0.322,-0.359,-0.392,-1.170,0.594,-0.730,-0.730,-0.259,-0.173,1.502,0.148,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12239,1,0,1,1.484,1.488,1.492,2.429,1.489,-0.560,1.174,-0.203,1.108,-0.353,-0.772,0.517,-0.359,0.933,0.319,-0.423,2.150,2.151,-0.259,-0.173,0.304,0.877,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12240,0,1,0,-0.438,-0.436,-0.428,0.561,-0.196,1.149,0.636,-0.405,1.199,-0.353,0.173,-0.460,1.661,-0.384,0.550,0.764,-0.730,-0.730,-0.259,-0.173,0.129,-0.458,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12241,0,1,0,-0.557,-0.555,-0.547,-0.197,-0.410,0.010,-1.517,-0.970,2.232,-0.353,0.173,-0.655,-0.359,-0.368,-0.565,-1.440,-0.730,-0.730,-0.259,-0.173,-0.443,-0.166,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12242,0,1,1,0.748,0.752,0.757,-1.405,0.889,-1.015,-1.248,2.128,-0.779,-0.353,-0.772,0.907,-0.359,1.526,0.251,-0.338,1.615,1.616,-0.259,-0.173,3.079,1.525,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12243,0,1,1,-0.557,-0.555,-0.547,-0.199,-0.410,-1.129,-1.517,-0.024,-0.680,-0.353,1.118,1.493,-0.359,-0.473,-0.569,3.222,-0.730,-0.730,-0.259,-0.173,0.796,-0.268,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12244,0,1,0,-1.212,-1.211,-1.202,0.233,-1.156,-1.243,1.174,-0.562,0.281,-0.353,-0.772,-0.850,-0.359,-0.614,0.445,-1.101,-0.277,-0.277,-0.259,-0.173,-0.651,-0.659,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12245,0,1,1,-0.746,-0.745,-0.736,-0.199,-0.631,-1.129,0.097,-0.808,1.402,0.798,2.063,-0.264,-0.359,-0.389,0.327,0.425,-0.730,-0.730,-0.259,-0.173,-0.475,-0.426,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12246,1,1,0,-0.438,-0.436,-0.428,-0.265,-0.278,-0.560,0.636,-0.988,-0.183,-0.353,-0.772,-0.655,-0.359,-0.246,0.150,-0.762,-0.730,-0.730,-0.259,-0.173,-0.729,-0.243,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12247,0,1,0,0.630,0.633,0.636,-0.752,0.874,-0.332,0.636,1.321,-0.703,-0.353,-0.772,-0.655,-0.359,1.370,1.631,-0.423,-0.730,-0.730,-0.259,-0.173,-0.400,0.588,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12248,1,1,1,0.748,0.752,0.757,-0.265,1.097,-0.560,-0.441,-0.248,-0.068,-0.353,-0.772,0.907,-0.359,-0.550,1.273,0.086,-0.730,-0.730,-0.259,-0.173,-0.499,-0.666,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12249,1,1,0,-1.174,-1.172,-1.163,2.301,-1.017,-0.788,-1.248,-1.055,-0.469,-0.353,0.173,-1.241,-0.359,-0.214,-0.851,-1.695,-0.730,-0.730,0.505,-0.127,-0.725,0.239,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12250,1,0,0,0.772,0.775,0.781,2.001,0.667,-1.015,-0.172,-0.517,0.838,-0.353,2.063,0.712,-0.359,-0.370,0.003,-0.338,-0.730,-0.730,2.762,0.010,-0.567,-0.342,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12251,1,0,1,2.409,2.414,2.417,0.729,1.808,0.580,0.366,1.209,-0.451,-0.353,-0.772,2.665,-0.359,1.981,-0.691,0.679,3.229,3.230,-0.259,-0.173,-0.019,3.577,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12252,1,1,1,-0.913,-0.911,-0.902,-0.635,-0.852,1.036,-0.710,-0.920,1.677,-0.353,1.118,-0.069,1.661,-0.178,0.474,-0.762,-0.188,-0.187,-0.259,-0.173,-0.503,-0.254,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12253,1,1,0,-1.292,-1.291,-1.282,-1.552,-1.312,0.694,-1.517,-0.539,0.522,-0.353,2.063,-0.264,-0.359,-0.419,-0.737,1.357,-0.730,-0.730,-0.259,-0.173,-0.808,-0.898,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12254,1,1,0,-1.351,-1.350,-1.397,-0.569,-1.347,0.580,-0.710,-1.189,-0.099,-0.353,2.063,-0.460,-0.359,-0.394,-1.006,-0.762,-0.730,-0.730,-0.259,-0.173,-0.808,-0.898,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12255,0,1,1,-1.031,-1.030,-1.021,-0.087,-0.957,-0.560,-0.979,-0.988,-0.091,-0.353,0.173,-1.632,1.661,-0.602,0.134,-0.338,-0.730,-0.730,-0.259,-0.173,-0.700,-0.616,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12256,0,1,0,-0.604,-0.602,-0.594,-1.667,-0.588,0.694,1.174,1.770,-1.463,0.798,-0.772,1.298,-0.359,-0.350,-0.956,0.086,-0.730,-0.730,-0.259,-0.173,-0.462,0.067,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12257,1,0,0,2.409,2.414,2.405,1.419,2.054,0.010,0.366,1.075,0.744,-0.353,-0.772,-0.069,-0.359,1.220,1.538,-1.016,3.484,3.474,-0.259,-0.173,-0.165,0.556,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12258,1,1,0,-1.316,-1.315,-1.305,0.372,-1.276,1.149,1.174,1.321,-0.166,1.950,1.118,0.126,-0.359,-0.274,0.298,0.425,-0.521,-0.521,-0.259,-0.173,1.900,-0.307,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12259,1,0,0,0.286,0.288,0.263,-0.924,-0.303,1.719,-1.248,0.088,0.169,-0.353,1.118,-1.436,-0.359,-0.569,-1.238,-1.355,-0.730,-0.730,1.015,-0.097,-0.808,-0.898,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12260,1,1,0,-0.984,-0.982,-0.973,0.019,-0.895,0.010,-0.172,-1.012,2.013,-0.353,0.173,-0.069,1.661,-0.692,0.285,-0.508,-0.730,-0.730,-0.259,-0.173,-0.281,-0.722,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12261,1,1,0,-1.090,-1.089,-1.080,1.095,-0.967,0.124,-1.517,-0.920,0.386,-0.353,-0.772,-0.655,-0.359,-0.485,0.706,-0.592,-0.730,-0.730,0.533,-0.125,-0.607,-0.567,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12262,1,1,0,-0.557,-0.555,-0.547,-0.049,-0.397,-0.560,-1.517,-0.696,-1.672,-0.353,0.173,-0.850,-0.359,-0.617,-1.839,-1.355,-0.730,-0.730,0.860,1.056,0.153,0.327,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12263,0,1,0,-1.268,-1.267,-1.258,0.729,-1.206,0.580,-0.710,-0.741,0.186,-0.353,-0.772,-1.046,9.745,-0.869,-2.390,0.086,-0.347,-0.347,-0.259,-0.173,0.635,-0.831,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12264,0,1,0,-0.557,-0.555,-0.547,-0.971,-0.478,-0.332,-1.248,-0.800,0.454,-0.353,-0.772,-0.655,-0.359,-0.089,-0.140,-0.592,0.038,0.039,-0.259,-0.173,-0.709,0.028,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12265,1,1,1,-0.889,-0.887,-0.879,-0.499,-0.816,-1.129,-0.172,-0.573,1.323,-0.353,0.173,-0.850,-0.359,-0.286,0.807,-0.253,0.142,0.142,-0.259,-0.173,0.594,-0.409,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12266,1,1,0,1.816,1.820,1.824,-0.375,2.306,1.036,1.174,0.425,0.412,-0.353,-0.772,-0.460,1.661,1.189,1.299,-0.338,-0.730,-0.730,-0.259,-0.173,0.897,0.591,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12267,1,0,0,0.108,0.110,0.117,0.021,-0.296,1.149,0.366,0.021,0.912,-0.353,-0.772,0.907,-0.359,-0.453,-1.044,1.866,1.091,1.092,-0.259,-0.173,0.159,-0.074,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12268,1,1,0,-0.557,-0.555,-0.547,0.925,-0.308,-0.332,-0.172,0.380,-0.399,-0.353,-0.772,0.517,-0.359,0.083,1.438,0.255,-0.730,-0.730,-0.259,-0.173,-0.808,-0.898,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12269,1,1,1,-1.346,-1.344,-1.335,0.233,-1.316,-1.243,1.174,-0.427,-1.684,-0.353,0.173,-1.436,-0.359,-0.825,-0.952,-1.355,-0.422,-0.422,-0.259,-0.173,0.229,-0.817,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12270,1,0,0,1.211,1.215,1.220,-0.054,0.578,0.580,-1.517,0.761,-0.484,-0.353,0.173,-0.460,-0.359,1.220,1.236,-0.592,2.062,2.063,-0.259,-0.173,1.332,0.641,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12271,0,0,0,0.630,0.633,0.633,-1.068,-0.077,-1.015,0.905,-0.093,-0.895,-0.353,-0.772,0.126,-0.359,0.621,-0.889,-0.084,0.741,0.738,-0.259,-0.173,0.766,1.753,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12272,1,0,0,-0.272,-0.270,-0.262,1.311,-0.443,-1.357,1.174,-0.517,1.412,-0.353,-0.772,-0.264,-0.359,-0.390,1.240,-0.592,-0.730,-0.730,-0.259,-0.173,-0.565,-0.546,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12273,1,0,0,0.962,0.965,0.971,2.193,0.900,-1.015,0.097,-0.089,0.684,-0.353,1.118,-0.460,-0.359,-0.299,1.244,-0.508,1.388,1.389,-0.259,-0.173,0.767,-0.479,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12274,1,0,0,0.244,0.247,0.245,1.421,0.049,-1.015,-1.248,-0.618,1.423,-0.353,1.118,0.517,-0.359,0.191,-0.052,-0.508,-0.730,-0.730,-0.246,-0.160,-0.484,0.313,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12275,1,1,0,-0.856,-0.855,-0.846,-0.345,-0.769,-1.129,-0.441,-0.427,-0.600,-0.353,1.118,-0.069,-0.359,-0.186,-0.750,-0.677,-0.730,-0.730,-0.259,-0.173,-0.704,0.215,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12276,0,0,0,0.220,0.223,0.227,1.022,-0.041,-0.674,1.174,-0.562,0.904,-0.353,0.173,-0.069,1.661,-0.600,1.008,-0.677,1.238,1.236,-0.259,-0.173,0.005,-0.687,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12277,0,1,1,-0.913,-0.911,-0.902,0.815,-0.760,-0.788,0.366,-0.920,0.580,-0.353,0.173,-0.655,-0.359,-0.437,1.332,-1.016,-0.523,-0.523,-0.259,-0.173,0.127,-0.588,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12278,0,1,1,-0.560,-0.558,-0.550,-0.054,-0.401,0.580,1.174,-0.360,0.832,-0.353,3.953,-0.264,-0.359,-0.385,0.155,0.340,0.183,0.183,-0.259,-0.173,-0.610,-0.391,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12279,1,0,1,1.475,1.479,1.484,2.301,1.442,-0.788,1.174,-0.293,0.993,-0.353,0.173,-0.460,-0.359,1.510,1.248,-0.508,2.284,2.285,-0.259,-0.173,0.593,0.848,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12280,0,1,1,0.321,0.324,0.331,-1.246,0.453,2.289,-0.979,0.985,0.230,-0.353,-0.772,0.712,-0.359,1.074,0.079,0.933,0.054,0.054,-0.259,-0.173,-0.090,1.204,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12281,0,0,0,0.748,0.752,0.757,0.561,0.333,1.149,1.174,0.102,-0.560,-0.353,-0.772,-0.850,-0.359,0.073,0.112,-0.677,-0.730,-0.730,-0.259,-0.173,-0.550,0.105,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12282,1,1,0,-1.384,-1.383,-1.374,1.084,-1.338,0.580,1.174,-0.024,0.148,-0.353,0.173,-1.046,1.661,-0.777,1.442,-1.355,-0.526,-0.526,-0.259,-0.173,-0.657,-0.835,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12283,0,1,1,0.155,0.158,0.165,-1.879,0.187,-0.901,0.636,0.918,-1.468,-0.353,-0.772,0.126,-0.359,-0.025,-0.279,-0.338,-0.730,-0.730,-0.259,-0.173,2.373,0.169,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12284,0,0,1,1.579,1.583,1.587,-0.785,0.681,1.036,-0.172,-0.338,-0.585,-0.353,-0.772,0.322,-0.359,0.457,-0.380,0.086,2.565,2.567,-0.259,-0.173,-0.639,0.863,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12285,1,1,0,-0.735,-0.733,-0.725,-0.056,-0.607,-1.129,1.174,-0.248,-0.196,-0.353,-0.772,-0.850,-0.359,-0.377,1.799,-1.101,-0.250,-0.249,-0.259,-0.173,0.289,-0.585,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12286,1,1,0,-0.889,-0.887,-0.879,-0.536,-0.819,0.352,-0.710,-0.965,0.770,-0.353,0.173,-0.850,-0.359,-0.557,0.764,-0.592,-0.730,-0.730,0.498,0.659,-0.735,-0.634,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12287,0,1,0,-0.735,-0.733,-0.725,-1.359,-0.703,2.289,1.174,0.469,1.514,-0.353,1.118,2.470,-0.359,0.132,-0.897,1.357,-0.084,-0.083,-0.259,-0.173,-0.360,0.894,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12288,1,1,1,0.511,0.514,0.520,-0.265,0.822,-0.560,-0.979,3.675,1.697,-0.353,-0.772,2.665,-0.359,0.432,0.512,1.527,0.882,0.882,-0.259,-0.173,1.839,0.299,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12289,1,0,1,0.037,0.039,0.046,1.095,-0.194,-1.015,0.366,-0.584,0.446,-0.353,1.118,0.322,-0.359,-0.148,0.596,-0.762,0.887,0.887,-0.259,-0.173,-0.693,-0.254,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12290,1,1,1,-0.818,-0.816,-0.807,-0.087,-0.706,-0.560,-1.248,0.088,-0.917,-0.353,-0.772,4.032,-0.359,-0.408,0.234,1.272,-0.250,-0.250,-0.259,-0.173,1.497,-0.430,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12291,1,1,1,-0.319,-0.317,-0.310,-0.345,-0.149,1.719,-1.248,0.783,-1.157,-0.353,0.173,-1.241,-0.359,-0.842,-1.965,-1.271,0.086,0.086,-0.259,-0.173,-0.539,-0.729,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12292,1,0,0,0.037,0.039,0.043,0.449,-0.291,-1.243,1.174,-0.696,0.410,-0.353,0.173,-0.850,1.661,-0.728,-1.162,-0.084,0.722,0.720,-0.259,-0.173,-0.663,-0.592,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12293,1,1,1,2.409,2.414,2.417,0.167,3.159,0.580,1.174,0.200,-1.487,-0.353,-0.772,-0.655,-0.359,0.666,0.197,-0.508,1.687,1.688,-0.259,-0.173,-0.089,0.686,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12294,0,1,0,-1.280,-1.279,-1.270,-0.785,-1.273,0.352,0.366,-0.136,-0.699,-0.353,1.118,-0.460,-0.359,-0.592,-0.296,-0.508,-0.442,-0.442,-0.259,-0.173,-0.610,-0.546,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12295,1,0,1,1.193,1.197,1.202,1.309,0.900,-0.332,-0.979,-0.270,1.329,-0.353,1.118,2.470,-0.359,1.184,1.219,1.357,-0.730,-0.730,-0.259,-0.173,-0.189,0.634,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12296,1,1,0,-0.898,-0.896,-0.888,-0.785,-0.844,-0.332,-0.441,-1.010,-0.951,-0.353,-0.772,-0.655,-0.359,-0.714,-0.396,-0.932,-0.398,-0.397,-0.259,-0.173,-0.778,-0.690,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12297,0,1,1,-1.022,-1.021,-1.012,-0.968,-0.994,-1.015,-1.248,-1.117,0.244,0.798,0.173,-0.264,-0.359,-0.395,-0.632,1.357,-0.588,-0.588,-0.259,-0.173,-0.748,-0.180,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12298,1,1,1,-0.482,-0.481,-0.473,0.537,-0.253,-0.332,-0.979,-0.158,1.075,-0.353,1.118,0.126,-0.359,-0.543,-0.460,-0.169,0.381,0.381,-0.259,-0.173,1.084,-0.447,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12299,0,1,0,0.419,0.422,0.428,0.925,0.913,-0.332,-1.248,-0.472,-0.038,-0.353,1.118,-0.264,-0.359,-0.325,0.201,-0.847,-0.730,-0.730,-0.259,-0.173,-0.673,-0.338,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12300,1,0,1,1.697,1.702,1.706,1.675,1.472,0.010,1.174,-0.111,-0.122,-0.353,-0.772,0.712,-0.359,0.118,-0.052,0.255,2.254,2.255,-0.259,-0.173,-0.459,0.229,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12301,1,1,1,1.389,1.393,1.398,0.096,1.926,1.149,-1.248,0.313,0.750,-0.353,-0.772,5.400,-0.359,0.890,-0.005,2.714,-0.730,-0.730,-0.259,-0.173,0.584,1.070,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12302,0,0,1,0.748,0.752,0.757,-0.971,0.027,-0.332,-1.517,1.209,0.221,0.798,-0.772,1.103,-0.359,0.559,0.218,0.764,-0.730,-0.730,-0.259,-0.173,2.524,0.563,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12303,1,1,1,-0.913,-0.911,-0.902,-0.124,-0.820,0.580,0.905,0.604,-1.276,-0.353,0.173,-0.850,-0.359,-0.596,-0.460,-1.101,0.098,0.099,-0.259,-0.173,-0.617,-0.521,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12304,0,0,1,0.013,0.015,0.022,0.804,-0.258,-1.357,-0.441,0.200,1.870,-0.353,2.063,0.907,1.661,-0.024,0.420,0.255,1.086,1.087,-0.259,-0.173,2.468,-0.095,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12305,1,1,0,-0.794,-0.792,-0.784,-0.265,-0.691,-0.560,-1.517,-0.472,-0.062,0.798,0.173,-1.436,1.661,-0.443,-0.237,-1.355,-0.104,-0.104,-0.259,-0.173,-0.690,-0.370,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12306,1,1,0,0.914,0.918,0.923,1.569,1.668,0.010,-1.248,-0.024,-0.941,-0.353,0.173,-0.460,-0.359,-0.413,0.516,-0.677,1.620,1.621,-0.259,-0.173,0.395,-0.479,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12307,0,1,1,1.104,1.108,1.113,-1.469,1.259,2.289,0.905,1.007,-1.021,-0.353,-0.772,0.517,-0.359,2.819,-0.935,0.086,2.173,2.174,-0.259,-0.173,2.287,2.891,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12308,1,1,0,-0.913,-0.911,-0.902,0.094,-0.806,0.010,0.905,-0.584,0.304,0.798,0.173,-0.264,1.661,-0.630,1.021,-0.508,-0.321,-0.321,-0.259,-0.173,0.380,-0.711,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12309,0,1,0,-0.557,-0.555,-0.547,0.229,-0.372,-1.243,-1.517,-0.674,-1.123,-0.353,0.173,-0.264,-0.359,-0.469,0.756,-1.016,0.159,0.159,-0.259,-0.173,-0.757,-0.504,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12310,1,1,0,-1.150,-1.148,-1.139,0.021,-1.091,-0.560,-1.517,-1.268,-1.150,-0.353,-0.772,-1.436,-0.359,-0.655,0.992,-1.695,-0.730,-0.730,0.065,-0.154,-0.808,-0.898,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12311,0,1,1,-1.150,-1.148,-1.139,-1.879,-1.174,-0.901,-0.441,0.178,-1.475,-0.353,-0.772,-0.264,-0.359,-0.445,-0.329,-0.592,-0.389,-0.389,-0.259,-0.173,-0.617,-0.349,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12312,1,0,1,0.535,0.538,0.544,0.019,0.049,0.010,0.366,-0.584,1.219,-0.353,0.173,-0.655,-0.359,0.062,1.324,1.527,-0.730,-0.730,2.955,3.360,0.632,-0.229,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12313,1,1,0,-1.052,-1.051,-1.042,-0.102,-0.982,1.719,0.097,-1.145,-0.383,-0.353,0.173,-0.655,-0.359,-0.291,0.100,-0.847,-0.730,-0.730,0.400,-0.134,-0.180,-0.278,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12314,1,0,0,0.914,0.918,0.923,1.860,0.773,-1.471,-1.517,-0.338,1.575,-0.353,-0.772,-0.264,-0.359,0.261,0.996,0.764,1.804,1.805,-0.259,-0.173,-0.389,-0.007,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12315,0,1,0,-1.031,-1.030,-1.021,-0.971,-1.004,-0.332,-0.979,0.469,-1.247,-0.353,0.173,-0.264,-0.359,0.497,-0.868,0.086,-0.310,-0.310,-0.259,-0.173,-0.634,1.500,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12316,1,1,1,-0.794,-0.792,-0.784,2.479,-0.486,-1.585,-0.441,-1.033,0.993,-0.353,-0.772,-0.655,-0.359,0.009,0.529,-1.186,0.148,0.148,-0.259,-0.173,-0.663,-0.095,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12317,0,1,0,0.630,0.633,0.639,-0.054,0.998,0.580,-0.172,4.213,-0.791,-0.353,0.173,0.517,-0.359,0.024,0.912,-0.253,1.038,1.038,-0.259,-0.173,2.165,-0.176,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12318,0,1,0,0.259,0.262,0.268,-0.124,0.551,0.580,1.174,-0.541,-0.045,-0.353,-0.772,-1.046,-0.359,-0.588,-0.632,-0.592,0.918,0.919,-0.259,-0.173,-0.658,-0.472,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
